 
===== NOVO JOGO ===== 
 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC1 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
Jogada PC2 || Nós analisados:-1 || Cortes MAX: -1 || Cortes MIN: -1 || Tempo Gasto: -1ms || Utilidade:-1 || Tabuleiro:(((BRANCA REDONDA ALTA OCA) (PRETA REDONDA ALTA OCA) 0 0) ((PRETA QUADRADA ALTA CHEIA) 0 0 0) ((PRETA REDONDA BAIXA OCA) 0 0 0) ((BRANCA QUADRADA BAIXA CHEIA) 0 0 0)) 
